,CountryCode,question_code,question_label,answer,SUM(response),percent_all
8353,Latvia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,33.0,0.04
8354,Latvia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,381.0,0.41
8355,Latvia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,20.0,0.02
8356,Malta,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,28.0,0.03
8357,Malta,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,244.0,0.26
8358,Malta,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,9.0,0.01
8359,Netherlands,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,188.0,0.2
8360,Netherlands,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,2944.0,3.16
8361,Netherlands,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,45.0,0.05
8362,Poland,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,310.0,0.33
8363,Poland,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,2321.0,2.49
8364,Poland,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,160.0,0.17
8365,Portugal,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,205.0,0.22
8366,Portugal,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,1809.0,1.94
8367,Portugal,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,121.0,0.13
8368,Romania,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,197.0,0.21
8369,Romania,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,960.0,1.03
8370,Romania,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,101.0,0.11
8371,Sweden,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,215.0,0.23
8372,Sweden,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,2170.0,2.33
8373,Sweden,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,77.0,0.08
8374,Slovenia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,44.0,0.05
8375,Slovenia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,553.0,0.59
8376,Slovenia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,9.0,0.01
8377,Slovakia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,82.0,0.09
8378,Slovakia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,879.0,0.94
8379,Slovakia,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,44.0,0.05
8380,United_Kingdom,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Yes,572.0,0.61
8381,United_Kingdom,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",No,6074.0,6.53
8382,United_Kingdom,c4_j,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T at a sport or fitness club?",Don`t know,114.0,0.12
8383,Austria,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,90.0,0.1
8384,Austria,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,2383.0,2.56
8385,Austria,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,71.0,0.08
8386,Belgium,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,87.0,0.09
8387,Belgium,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,2748.0,2.95
8388,Belgium,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,60.0,0.06
8389,Bulgaria,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,62.0,0.07
8390,Bulgaria,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,898.0,0.96
8391,Bulgaria,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,74.0,0.08
8392,Cyprus,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,5.0,0.01
8393,Cyprus,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,183.0,0.2
8394,Cyprus,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,17.0,0.02
8395,Czech_Republic,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,122.0,0.13
8396,Czech_Republic,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,2296.0,2.47
8397,Czech_Republic,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,65.0,0.07
8398,Germany,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,793.0,0.85
8399,Germany,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,18999.0,20.41
8400,Germany,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,360.0,0.39
8401,Denmark,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,61.0,0.07
8402,Denmark,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,1610.0,1.73
8403,Denmark,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,37.0,0.04
8404,Estonia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,6.0,0.01
8405,Estonia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,328.0,0.35
8406,Estonia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,22.0,0.02
8407,Greece,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,134.0,0.14
8408,Greece,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,2475.0,2.66
8409,Greece,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,152.0,0.16
8410,Spain,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,143.0,0.15
8411,Spain,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,6122.0,6.58
8412,Spain,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,114.0,0.12
8413,Finland,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,143.0,0.15
8414,Finland,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,3169.0,3.4
8415,Finland,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,97.0,0.1
8416,France,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,322.0,0.35
8417,France,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,7822.0,8.4
8418,France,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,222.0,0.24
8419,Croatia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,46.0,0.05
8420,Croatia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,1058.0,1.14
8421,Croatia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,88.0,0.09
8422,Hungary,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,84.0,0.09
8423,Hungary,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,2031.0,2.18
8424,Hungary,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,154.0,0.17
8425,Ireland,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,85.0,0.09
8426,Ireland,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,1506.0,1.62
8427,Ireland,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,49.0,0.05
8428,Italy,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,391.0,0.42
8429,Italy,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,12284.0,13.2
8430,Italy,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,462.0,0.5
8431,Lithuania,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,58.0,0.06
8432,Lithuania,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,708.0,0.76
8433,Lithuania,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,58.0,0.06
8434,Luxembourg,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,18.0,0.02
8435,Luxembourg,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,243.0,0.26
8436,Luxembourg,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,17.0,0.02
8437,Latvia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,23.0,0.02
8438,Latvia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,435.0,0.47
8439,Latvia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,23.0,0.02
8440,Malta,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,15.0,0.02
8441,Malta,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,305.0,0.33
8442,Malta,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,2.0,0.0
8443,Netherlands,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,91.0,0.1
8444,Netherlands,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,3054.0,3.28
8445,Netherlands,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,48.0,0.05
8446,Poland,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,154.0,0.17
8447,Poland,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,2480.0,2.66
8448,Poland,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,142.0,0.15
8449,Portugal,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,56.0,0.06
8450,Portugal,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,1976.0,2.12
8451,Portugal,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,88.0,0.09
8452,Romania,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,135.0,0.15
8453,Romania,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,986.0,1.06
8454,Romania,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,137.0,0.15
8455,Sweden,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,121.0,0.13
8456,Sweden,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,2304.0,2.48
8457,Sweden,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,48.0,0.05
8458,Slovenia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,15.0,0.02
8459,Slovenia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,583.0,0.63
8460,Slovenia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,9.0,0.01
8461,Slovakia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,44.0,0.05
8462,Slovakia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,920.0,0.99
8463,Slovakia,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,35.0,0.04
8464,United_Kingdom,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,360.0,0.39
8465,United_Kingdom,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,6282.0,6.75
8466,United_Kingdom,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,132.0,0.14
